"predicted returns %","predicted price","ticker.multisma.signals","20 day sma","50 day sma","recommendation signals","actual returns %","ticker.return.factors","open","close","high","low","volume","ticker.sma.signals","ticker.bbands.signals","lower bband ","mavg","higher bband","bband pctb","money flow index","Close.EMA.14","ticker.rsi.signals"
"2012-07-03",0,587.83,"hold",571.572,590.325,"hold",1,"1",580.01,587.83,588.41,578,1189500,"hold","hold",554.918360637987,571.572,588.225639362013,0.988121534476246,61.2599241507477,55.1586192176048,"hold"
"2012-07-05",0,595.92,"hold",572.3395,590.218,"hold",1,"-2",588.76,595.92,600.06,588.54,2345900,"hold","hold",552.913751648907,572.3395,591.765248351093,1.10693929453361,70.2232345030094,58.8227005812701,"hold"
"2012-07-06",0,585.98,"hold",572.727,589.7432,"hold",-2,"0",592.45,585.98,593.52,582.82,2161800,"hold","hold",552.551962850096,572.727,592.902037149904,0.828450448480664,60.66994614773,53.0832993546538,"hold"
"2012-07-09",0,586.01,"hold",573.005,589.154,"hold",0,"-1",584.95,586.01,588.6,581.25,1715100,"hold","hold",552.266589742702,573.005,593.743410257298,0.813548623994054,52.4393382924543,53.0981734628652,"hold"
"2012-07-10",0,581.7,"hold",573.665,588.4884,"hold",-1,"-2",590.19,581.7,592.43,578.74,1923100,"hold","hold",552.703109340997,573.665,594.626890659003,0.691657330216748,44.1998089158404,50.6154558526996,"hold"
"2012-07-11",0,571.19,"hold",573.9695,587.8152,"hold",-2,"0",576.3,571.19,577.85,564.94,3499300,"sell","hold",553.33983061341,573.9695,594.59916938659,0.432633433238467,42.2655585547863,45.080131817728,"hold"
"2012-07-12",0,570.48,"hold",574.439,587.1362,"hold",0,"1",567.12,570.48,571.93,562.09,2309800,"hold","hold",554.590560363595,574.439,594.287439636405,0.400269238476088,41.7929275043928,44.7243008245477,"hold"
"2012-07-13",0,576.52,"hold",575.3125,586.5214,"hold",1,"0",572.15,576.52,579.15,568.55,1976000,"hold","hold",556.754202799018,575.3125,593.870797200983,0.532532618346467,45.912759586247,48.4519426163525,"hold"
"2012-07-16",0,574.92,"hold",575.833,585.7994,"hold",0,"0",576.37,574.92,579.19,571.78,1462600,"sell","hold",557.943932835947,575.833,593.722067164053,0.474481620767939,51.3086645591163,47.5374017934426,"hold"
"2012-07-17",0,576.73,"hold",576.127,585.3946,"hold",0,"1",578.43,576.73,580.67,568.4,1680100,"hold","hold",558.382484114803,576.127,593.871515885197,0.516991165154945,45.9615795078941,48.7166668284832,"hold"
"2012-07-18",0,580.76,"hold",576.0885,584.8588,"hold",1,"2",576.98,580.76,583.69,576.13,1548200,"hold","hold",558.387755072173,576.0885,593.789244927827,0.631957723221465,45.7406844413526,51.3393778353111,"hold"
"2012-07-19",2.5,607.8865,"hold",576.866,584.4642,"buy",2,"3",586.14,593.06,598.48,586,4674700,"hold","hold",557.680052642624,576.866,596.051947357376,0.922027635601069,56.9439977297606,58.3419539593112,"hold"
"2012-07-20",0,610.82,"hold",579.1465,584.4976,"hold",3,"1",608.76,610.82,612.94,598.18,6463700,"hold","hold",555.679497400605,579.1465,602.613502599395,1.174851844965,62.1847117543357,65.959264335668,"hold"
"2012-07-23",0,615.51,"hold",581.348,584.5346,"hold",1,"-1",600.48,615.51,618.35,598.25,3561700,"hold","hold",553.347650287898,581.348,609.348349712102,1.11002809520688,64.3204363880779,67.6419377275392,"hold"
"2012-07-24",0,607.57,"hold",583.6915,584.5814,"hold",-1,"0",615,607.57,617.93,604.34,2009400,"hold","hold",555.155517609341,583.6915,612.227482390659,0.918392814957309,59.6181333710631,62.0498500798736,"hold"
"2012-07-25",0,607.99,"buy",585.857,584.6612,"hold",0,"1",608.32,607.99,613.38,605.37,1823000,"hold","hold",556.851126043161,585.857,614.862873956838,0.881526170060149,53.986414417946,62.2277371588949,"hold"
"2012-07-26",-1.5,604.1596,"hold",588.06,584.7062,"buy",1,"4",615,613.36,616.87,610.03,1685200,"hold","hold",557.755148243227,588.06,618.364851756773,0.917424909434598,59.3823412671037,64.5178184578105,"hold"
"2012-07-27",0,634.96,"hold",591.5925,584.8268,"hold",4,"0",618.89,634.96,635,617.5,3549700,"hold","hold",557.015349813786,591.5925,626.169650186214,1.12711212124837,65.9897790578612,71.8981646096668,"sell"
"2012-07-30",0,632.3,"hold",594.204,585.0118,"hold",0,"0",636.05,632.3,642.6,629.5,2186700,"hold","hold",555.822154082952,594.204,632.585845917048,0.9962762875232,71.2628933875654,69.9680687742511,"hold"
"2012-07-31",0,632.97,"hold",596.829,585.6632,"hold",0,"0",628.26,632.97,636.5,628.22,1865600,"hold","hold",555.495725317246,596.829,638.162274682754,0.937190136486809,73.8928621624844,70.18517445714,"sell"
"2012-08-01",0,632.68,"hold",599.0715,586.0346,"hold",0,"-1",637.3,632.68,639.51,631.38,1844600,"hold","hold",555.148990838979,599.0715,642.994009161021,0.882588570666468,79.6755735940053,69.9494632696262,"hold"
