"predicted returns %","predicted price","ticker.multisma.signals","20 day sma","50 day sma","recommendation signals","actual returns %","ticker.return.factors","open","close","high","low","volume","ticker.sma.signals","ticker.bbands.signals","lower bband ","mavg","higher bband","bband pctb","money flow index","Close.EMA.14","ticker.rsi.signals"
"2012-05-24",-0.5,94.804958398427,"hold",97.094312361374,98.4577195894833,"hold",1,"-1",94.5195713790606,95.2813652245497,95.3384997629614,93.8434793411891,6639381.54652936,"hold","hold",92.2440005320146,97.094312361374,101.944624190733,0.31311024934002,41.0428933010853,42.9607560336899,"hold"
"2012-05-25",-0.5,93.6679810840345,"hold",96.7899411789035,98.2636799760534,"hold",-1,"1",95.2623203784125,94.1386744563161,95.4527688397848,93.7196878412971,5840425.23623097,"hold","hold",92.0003169482768,96.7899411789035,101.57956540953,0.223228107788272,41.3366536993809,38.8408172552245,"hold"
"2012-05-29",-2.5,93.0664496187902,"hold",96.5342872413512,98.0912035074443,"sell",1,"-3",95.0433046478344,95.4527688397848,96.0336366469702,94.7481095327074,5485158.51728519,"hold","hold",92.0414956087428,96.5342872413512,101.02707887396,0.379638486490584,47.2738580476191,45.3334793906028,"hold"
"2012-05-30",-0.5,92.5025793367822,"hold",96.0736751800412,97.8610925024313,"hold",-3,"1",94.3767350330314,92.9674164188766,94.3767350330314,92.8436249189846,7650153.69251018,"hold","hold",92.1357829946541,96.0736751800412,100.011567365428,0.105593726931955,46.884272886143,37.2739046894693,"hold"
"2012-05-31",-0.5,93.1468664816046,"hold",95.703951768488,97.6745094464509,"hold",1,"-2",93.376880610827,93.6149411875423,94.4243471483745,92.0627862273583,9841087.64384501,"hold","hold",92.3428517500482,95.703951768488,99.0650517869278,0.189237069785955,30.7062873300783,40.25416236473,"hold"
"2012-06-01",-0.5,91.3466524004832,"hold",95.2928402634091,97.4738248993416,"hold",-2,"0",92.0342189581524,91.8056808045057,92.6436540345437,91.4343063048298,9706563.06005265,"hold","hold",92.1430908396406,95.2928402634091,98.4425896871777,-0.0535614091376142,29.5542307550232,35.2190154770019,"hold"
"2012-06-04",-0.5,91.5077241866888,"hold",94.9969382806034,97.3246979028459,"hold",0,"0",91.872337765986,91.9675619966721,92.5008176885145,91.15815603584,7135263.73596535,"hold","hold",91.7661949784183,94.9969382806034,98.2276815827884,0.0311641934098594,29.7273774153432,35.9904974920226,"hold"
"2012-06-05",2.5,94.178906693781,"hold",94.7160980530963,97.1547931490893,"buy",0,"3",91.7866359583685,91.8818601890546,92.2437122656619,91.205768151183,6187080.70156943,"hold","hold",91.4280541665836,94.7160980530963,98.0041419396089,0.0690085105512819,30.5898634794392,35.7477774830449,"hold"
"2012-06-06",0,95.0337822247658,"hold",94.6150320187635,97.0199918783828,"hold",3,"1",93.2149994186605,95.0337822247658,95.0337822247658,92.9198043035335,7504182.44233736,"hold","hold",91.5011323531381,94.6150320187635,97.7289316843889,0.5672388726305,31.0193942900018,49.2922534830769,"hold"
"2012-06-07",0,95.595605185814,"hold",94.592075806679,96.9115270440131,"hold",1,"0",96.1574281468622,95.595605185814,97.1287152998608,95.3956343013731,8371398.68976693,"hold","hold",91.5144107504505,94.592075806679,97.6697408629075,0.663034209506339,38.5427937032364,51.2643558969973,"hold"
