"predicted returns %","predicted price","ticker.multisma.signals","20 day sma","50 day sma","recommendation signals","actual returns %","ticker.return.factors","open","close","high","low","volume","ticker.sma.signals","ticker.bbands.signals","lower bband ","mavg","higher bband","bband pctb","money flow index","Close.EMA.14","ticker.rsi.signals"
"2012-06-19",-0.5,28.3152878740573,"hold",26.8874165292666,29.7930712936453,"hold",3,"1",27.888424237765,28.4575757528214,28.6472929245069,27.8384986662688,42717988.719734,"hold","hold",25.0306805651119,26.8874165292666,28.7441524934213,0.922827815550397,73.3886660387596,53.0095670683215,"hold"
"2012-06-20",-3.5,27.8084434722281,"hold",26.9842721379692,29.713391058674,"sell",1,"-4",28.6572780388061,28.8170398675939,29.2663700110595,28.3377543812306,47764400.657538,"hold","hold",24.9459830431967,26.9842721379692,29.0225612327416,0.949584834242882,73.9915656733946,54.8823349143143,"hold"
"2012-06-21",-1,27.5106873638249,"hold",27.0182215265866,29.5985676795549,"hold",-4,"1",28.8370100961923,27.7885730947726,29.1565337537679,27.718677294678,39846514.3288805,"hold","hold",24.9503115873238,27.0182215265866,29.0861314658493,0.686263326453345,73.7264789404769,48.8799399514919,"hold"
"2012-06-22",-4,26.830401526618,"hold",27.0846225366765,29.4661768506569,"sell",1,"-4",28.1180818666474,27.9483349235604,28.3377543812306,27.7586177518749,30000858.3800521,"hold","hold",24.9870116667774,27.0846225366765,29.1822334065755,0.705880032201931,74.2749749084067,49.7984347245222,"hold"
"2012-06-25",-1,26.4430789429506,"hold",27.0986016966954,29.3333791665206,"hold",-4,"0",27.2194215797162,26.7101807504552,27.2893173798108,26.4605528929743,43781271.4906496,"sell","hold",25.014931548257,27.0986016966954,29.1822718451339,0.406794041626177,67.9682521690277,43.3045412269888,"hold"
"2012-06-26",-1,26.4233084166381,"hold",27.0841232809615,29.1884032461303,"hold",0,"1",26.8000467791483,26.6902105218567,27.0596597509284,26.5304486930689,34301359.9780446,"hold","hold",24.9933397710488,27.0841232809615,29.1749067908742,0.405797812820587,62.0059672011159,43.206674895621,"hold"
"2012-06-27",-4,25.9772733608913,"hold",27.1390414096073,29.0292550591069,"sell",1,"-3",26.7700914362506,27.0596597509284,27.1794811225192,26.4605528929743,29572921.3658181,"hold","hold",25.112397957178,27.1390414096073,29.1656848620367,0.48041548487876,61.0928739146529,45.6536344124695,"hold"
"2012-06-28",4,27.40474530111,"hold",27.1330503410278,28.8559280097787,"buy",-3,"4",26.4206124357773,26.3507166356827,26.7001956361559,25.5918479489408,68364064.7010179,"hold","hold",25.0978471713875,27.1330503410278,29.1682535106681,0.307799605214998,52.6442882690963,41.9211027971392,"hold"
"2012-06-29",-0.5,27.2323523027337,"hold",27.2338999954501,28.7075623415646,"hold",4,"0",27.4091387514017,27.3691982942047,27.548930351591,26.9697937222353,54377344.487841,"hold","hold",25.3688958071112,27.2338999954501,29.098904183789,0.536272920886881,61.4086786071197,48.4425778774962,"hold"
"2012-07-02",-0.5,27.2820282463724,"hold",27.3657035042,28.5793607414157,"hold",0,"1",27.4291089800001,27.4191238657009,27.888424237765,26.9298532650383,30016081.0400483,"hold","hold",25.8776564560964,27.3657035042,28.8537505523036,0.517949822745519,60.6169963068488,48.7463909421465,"hold"
"2012-07-03",-3.5,26.6425316010778,"hold",27.4605620900427,28.4677305224572,"sell",1,"-3",27.3592131799055,27.6088410373864,27.7286624089772,27.1495257796215,14988811.8968711,"buy","hold",26.1787864591316,27.4605620900427,28.7423377209538,0.557841225783893,57.2289290044266,49.9532577517844,"hold"
"2012-07-05",-0.5,26.6660465452525,"hold",27.4455844185939,28.3365305176798,"hold",-3,"-2",27.4790345514963,26.8000467791483,27.5788856944887,26.660255178959,31883761.2128659,"hold","hold",26.1404986572068,27.4455844185939,28.7506701799809,0.25268382410382,50.5025135090468,45.0798428537341,"hold"
"2012-07-06",-0.5,26.189157486321,"hold",27.418125354271,28.1905541315864,"hold",-2,"-1",26.4006422071789,26.320761292785,26.7301509790536,26.0611483210049,27593174.3736867,"hold","hold",26.044442148015,27.418125354271,28.791808560527,0.100576007449029,42.220985382385,42.4376655488705,"hold"
"2012-07-09",0,26.0711334353041,"hold",27.3352489055873,28.0355923640445,"hold",-1,"-1",26.1709845782964,26.0711334353041,26.3407315213834,25.7615948920278,27944096.7462297,"hold","hold",25.8509570469397,27.3352489055873,28.8195407642349,0.0741688324575714,42.7589483579878,41.0869408963309,"hold"
"2012-07-10",0,25.8414758064217,"hold",27.3052935626896,27.8836238100929,"hold",-1,"0",26.4006422071789,25.8414758064217,26.5703891502659,25.6617437490354,27936685.7143894,"hold","hold",25.7286772145882,27.3052935626896,28.881909910791,0.0357723652838115,35.4807792481345,39.830888250083,"hold"
"2012-07-11",0,25.8314906921224,"hold",27.2179238125713,27.7406390497431,"hold",0,"-2",25.9213567208156,25.8314906921224,26.4206124357773,25.6817139776339,37919646.0504199,"hold","hold",25.5224493463821,27.2179238125713,28.9133982787605,0.091137127660474,26.24274284226,39.7739558267587,"hold"
"2012-07-12",2.5,25.8734281721792,"hold",27.0986016966954,27.574691946483,"buy",-2,"5",25.5718777203423,25.2423689484675,25.6118181775392,25.1125624625775,36974238.7453956,"hold","hold",25.2106185663435,27.0986016966954,28.9865848270473,0.00840854497415137,26.6168568114773,36.4624730922497,"hold"
"2012-07-13",0.5,26.7433812555001,"hold",27.0356954766102,27.4540717657482,"hold",5,"1",25.5419223774446,26.6103296074628,26.9298532650383,25.5019819202477,48494287.1447221,"hold","hold",25.1708097051987,27.0356954766102,28.9005812480217,0.385953907829571,35.1296092321247,47.4113373929155,"hold"
"2012-07-16",-1,26.5023905218881,"hold",26.960807119366,27.3408405695949,"hold",1,"2",27.4091387514017,26.7700914362506,27.4890196657955,26.5803742645651,59516194.0254901,"hold","hold",25.1815292337533,26.960807119366,28.7400850049786,0.446406436943454,45.4543010420984,48.5269232352401,"hold"
"2012-07-17",-1,27.0658505217939,"hold",26.9523197722116,27.2565662049094,"hold",2,"-1",27.0896150938261,27.339242951307,27.3691982942047,26.5703891502659,39620077.2614377,"hold","hold",25.1819854764372,26.9523197722116,28.7226540679861,0.609279693676757,52.50232018338,52.400835278287,"hold"
"2012-07-18",1,27.3302563484377,"hold",26.882423972117,27.1653022602143,"hold",-1,"-2",27.1495257796215,27.0596597509284,27.4590643228978,26.8699425792429,32332028.4901211,"hold","hold",25.2503433711399,26.882423972117,28.514504573094,0.554297495695167,52.7733377717904,50.3944239488114,"hold"
"2012-07-19",-4.5,25.3556500701924,"hold",26.7690929248206,27.0708430789436,"sell",-2,"-3",27.1195704367238,26.5504189216674,27.3092876084093,26.4106273214781,33250295.3947575,"sell","hold",25.3958452701498,26.7690929248206,28.1423405794915,0.420380711225148,56.3257369018265,46.8738820850197,"hold"
"2012-07-20",0,25.8314906921224,"hold",26.6712388046881,26.9793794319626,"hold",-3,"-2",26.2209101497926,25.8314906921224,26.2209101497926,25.811520463524,31710503.3063307,"hold","hold",25.3238490942783,26.6712388046881,28.018628515098,0.188379647670661,47.6021859649103,42.3733221810771,"hold"
"2012-07-23",0,25.3022796342629,"hold",26.5389360402233,26.8733375181047,"hold",-2,"0",25.0626368910813,25.3022796342629,25.3821605486568,24.9727708623882,39070759.5635502,"hold","hold",25.1995115785724,26.5389360402233,27.8783605018742,0.0383627664840112,40.6282311885175,39.3762446697342,"hold"
"2012-07-24",0,25.2024284912706,"hold",26.463548427264,26.791259878565,"hold",0,"2",25.4021307772553,25.2024284912706,25.4520563487515,24.8729197193958,35791177.6760893,"hold","hold",25.006596041205,26.463548427264,27.9205008133231,0.0672061942241241,36.0690415187862,38.8183510980474,"hold"
"2012-07-25",0,25.7516097777285,"hold",26.4166183900576,26.7443298413586,"hold",2,"2",25.432086120153,25.7516097777285,26.0611483210049,25.4221010058538,37061067.9968211,"hold","hold",24.9316952510401,26.4166183900576,27.9015415290752,0.276079786604624,42.8939417525723,43.5551883491494,"hold"
"2012-07-26",2.5,26.8969023878509,"hold",26.3756794214308,26.7141747961749,"buy",2,"4",26.4305975500766,26.2408803783911,26.4805231215727,25.9612971780125,29992546.0065016,"sell","hold",24.9190500713312,26.3756794214308,27.8323087715304,0.453729120235542,48.5132750056868,47.4581201860256,"hold"
"2012-07-27",-1.5,26.8504716063594,"hold",26.4211116914923,26.7217634830423,"hold",4,"-1",26.5604040359666,27.2593620369131,27.5589154658902,26.3107761784857,52311769.7350734,"hold","hold",24.9146034559468,26.4211116914923,27.9276199270378,0.778209679058704,56.1116253134415,54.5095325535143,"hold"
"2012-07-30",1.5,27.5060942112472,"hold",26.4076317871883,26.7363417499192,"hold",-1,"0",27.2094364654169,27.0996002081253,27.339242951307,26.9398383793376,26303053.9390127,"hold","hold",24.9307648586269,26.4076317871883,27.8844987157497,0.734269048739236,61.1821345985641,53.301130591542,"hold"
"2012-07-31",-2,26.5478227919496,"hold",26.3911563485946,26.7587084059495,"hold",0,"-1",26.9398383793376,27.0896150938261,27.2294066940154,26.7201658647544,24772475.5658467,"hold","hold",24.952946640138,26.3911563485946,27.8293660570512,0.742822288406427,62.572018186529,53.2217174184364,"hold"
"2012-08-01",0,26.7401360933529,"hold",26.3477211013929,26.7692926271067,"hold",-1,"-2",27.2593620369131,26.7401360933529,27.2993024941101,26.4605528929743,38453240.3429167,"hold","hold",25.0102956436991,26.3477211013929,27.6851465590867,0.646705369522657,62.1449631830634,50.3918310614308,"hold"
"2012-08-02",4,27.1968260530795,"hold",26.3152584765258,26.754709958872,"buy",-2,"5",26.2107273473881,26.1507942818072,26.6102811179275,25.9709950850644,31974369.7644283,"hold","hold",24.9918810180743,26.3152584765258,27.6386359349774,0.437861947976993,54.733701253566,45.9543399564046,"hold"
"2012-08-03",3,28.1905162804111,"hold",26.3676920759842,26.7599069180625,"buy",5,"4",26.8100580031973,27.3694332819525,27.6491209213301,26.5703257408736,39899711.0663629,"hold","hold",24.9667703736715,26.3676920759842,27.768613778297,0.857529333835903,52.9339010509295,54.8149670934177,"hold"
"2012-08-06",0,28.5281392165169,"hold",26.4905423650449,26.7980634079576,"hold",4,"1",27.5492324786953,28.5281392165169,28.6979495689962,27.379422126216,40107743.1414645,"hold","hold",24.8118137372266,26.4905423650449,28.1692709928631,1.10688690765946,53.1411376560109,61.3100493305166,"hold"
"2012-08-07",0,28.857771077212,"hold",26.6413571285844,26.8466068785003,"hold",1,"0",28.5880722820978,28.857771077212,29.3572132903863,28.5381280607804,39450810.2844785,"hold","hold",24.7013451930831,26.6413571285844,28.5813690640857,1.071237193975,54.0655819892436,62.9420202836393,"hold"
"2012-08-08",0,28.8278045444215,"hold",26.7911728211993,26.8835673926581,"hold",0,"0",28.5980611263613,28.8278045444215,29.1074921837991,28.4082730853551,21652955.4665928,"hold","hold",24.6701350859538,26.7911728211993,28.9122105564449,0.980102661395226,55.1654567008098,62.6831649230821,"hold"
"2012-08-09",0,28.8278045444215,"buy",26.970444600997,26.9408975399862,"hold",0,"0",28.7678714788406,28.8278045444215,28.9576595198468,28.5880722820978,17541568.912082,"hold","hold",24.7978740824229,26.970444600997,29.1430151195711,0.927456767811498,60.4895763026999,62.6831649230821,"hold"
"2012-08-10",0,28.8677599214755,"hold",27.0833161166977,26.9888419782703,"hold",0,"0",28.6080499706248,28.8677599214755,28.9576595198468,28.3183734869837,25305830.5177516,"hold","hold",24.7674734481854,27.0833161166977,29.3991587852099,0.885268789853536,61.7391692846212,62.9189825312502,"hold"
"2012-08-13",-1,28.4604148524105,"hold",27.1822062344008,27.0567557499614,"hold",0,"0",28.8078268558945,28.7478937903136,29.1174810280626,28.5081615279899,22927377.1778746,"hold","hold",24.7617616326806,27.1822062344008,29.602650836121,0.823429744023077,68.3254983309358,61.6601102757598,"hold"
"2012-08-14",-1,28.4505258965896,"hold",27.252139334138,27.1358527750683,"hold",0,"0",28.8777487657389,28.7379049460501,29.1574364051166,28.6480053476788,26031940.5469682,"hold","hold",24.7385568098442,27.252139334138,29.7657218584318,0.795547410429582,67.7926799995105,61.5495934006103,"hold"
"2012-08-15",-1,28.4208590291271,"hold",27.3345532672545,27.1957781569229,"hold",0,"0",28.6280276591518,28.7079384132597,28.9276929870564,28.5281392165169,19304735.8546661,"hold","hold",24.7446904533758,27.3345532672545,29.9244160811333,0.765146311736154,62.4808048081059,61.1952308530365,"hold"
"2012-08-16",-1,28.4999706756939,"hold",27.4464247795395,27.2295431361077,"hold",0,"1",28.7279161017866,28.7878491673676,28.9077152985294,28.2784181099298,21665569.5385191,"hold","hold",24.8088560289779,27.4464247795395,30.0839935301012,0.754291833633222,54.1682011906483,61.8263905636785,"hold"
"2012-08-17",3,29.8675433438078,"hold",27.6047309897785,27.2720965824609,"buy",1,"3",28.8777487657389,28.9976148969008,29.0675368067452,28.7578826345771,27395561.7668716,"hold","hold",24.9939530934728,27.6047309897785,30.2155088860841,0.766756492211251,54.4949242433418,63.5044526931197,"hold"
"2012-08-20",3,30.8449517549899,"hold",27.8369447631619,27.31645443632,"buy",3,"3",28.9276929870564,29.946555101932,29.946555101932,28.8278045444215,31916405.1005766,"hold","hold",25.2606994597811,27.8369447631619,30.4131900665427,0.909435067383065,61.4577470258107,69.9416758879775,"hold"
"2012-08-21",-1,30.3887612374765,"hold",28.1116092596831,27.4015571514663,"hold",3,"-1",30.1962762085191,30.6957184216934,31.0852833479694,30.1063766101478,64506461.7090256,"hold","hold",25.5461347052652,28.1116092596831,30.6770838141009,1.00363180518794,72.7585167016555,73.8614616138415,"sell"
"2012-08-22",-3,29.5423065745887,"hold",28.3468280787651,27.4590991607639,"sell",-1,"-3",30.5358969134777,30.4559861593698,30.8855064626997,30.2262427413096,31126724.1533189,"hold","hold",25.8277708708883,28.3468280787651,30.8658852866419,0.918640369502045,72.1107948508258,70.6848888693752,"sell"
"2012-08-23",-1,29.2614202738994,"hold",28.5126335686284,27.4976627389574,"hold",-3,"1",30.4260196265793,29.556990175656,30.5658634462681,29.4171463559672,31243254.151114,"hold","hold",26.1374327999587,28.5126335686284,30.887834337298,0.719845964350328,64.1887587286474,60.2248646210606,"hold"
"2012-08-24",0,29.7967224379797,"hold",28.6395015886817,27.5362281075336,"hold",1,"0",29.2972802248054,29.7967224379797,29.906599724878,28.9876260526373,29730766.8601442,"hold","hold",26.274583904728,28.6395015886817,31.0044192726354,0.744664086439438,56.1492892142926,61.8462876198082,"hold"
"2012-08-27",0,29.6568786182909,"hold",28.76736550919,27.5640085082767,"hold",0,"-1",29.8666443478241,29.6568786182909,30.0464435445668,29.3871798231767,24924905.5679144,"hold","hold",26.473854908623,28.76736550919,31.060876109757,0.693919554782308,54.6420075488354,60.3020358272874,"hold"
"2012-08-28",0,29.3072690690689,"hold",28.8782482079521,27.5999740917702,"hold",-1,"2",29.4970571100751,29.3072690690689,29.8566555035606,29.2773025362784,20476743.3153084,"hold","hold",26.7088379510119,28.8782482079521,31.0476584648923,0.598879605585034,54.7337430672014,56.5035959389356,"hold"
"2012-08-29",0,29.8766331920876,"hold",29.0350730628888,27.6283552405556,"hold",2,"-1",29.2373471592244,29.8766331920876,30.0064881675129,29.16742524938,26664346.0418753,"hold","hold",27.0620006985788,29.0350730628888,31.0081454271988,0.713261344191253,55.8213112290668,60.8308188758336,"hold"
"2012-08-30",-1,29.3207540088246,"hold",29.2083795108603,27.6443529080284,"hold",-1,"0",29.6968339953448,29.6169232412369,29.7567670609257,29.3272467575958,21835859.5095238,"hold","hold",27.7329910319237,29.2083795108603,30.683767989797,0.638452935009715,56.2032751276865,57.9965487317415,"hold"
"2012-08-31",0,29.6768563068178,"hold",29.3237506621036,27.6821185722693,"hold",0,"0",29.8666443478241,29.6768563068178,30.1563208314652,29.5070459543386,25361492.6129183,"hold","hold",28.1026533651082,29.3237506621036,30.544847959099,0.644585384630321,56.55243165443,58.4773495874979,"hold"
"2012-09-04",0,29.6668674625544,"hold",29.3806870744055,27.7164892230492,"hold",0,"0",29.4970571100751,29.6668674625544,30.0364547003034,29.4970571100751,23215598.7102219,"hold","hold",28.2080584452876,29.3806870744055,30.5533157035233,0.622025158282284,50.5179790472376,58.3574521196727,"hold"
"2012-09-05",4,30.9262609472947,"hold",29.4246379891648,27.7770213954881,"buy",0,"5",29.6868451510813,29.7367893723988,29.8866220363511,29.5669790199195,18184185.7985484,"hold","hold",28.2679164533157,29.4246379891648,30.5813595250139,0.634929355752338,50.5769124003042,58.9912942706815,"hold"
"2012-09-06",4,32.3286946818882,"hold",29.5375119293422,27.8649228520103,"buy",5,"3",29.8666443478241,31.0852833479694,31.1152498807599,29.8466666592971,59435704.906344,"hold","hold",28.208095073949,29.5375119293422,30.8669287847354,1.08212418939485,59.8791749680762,68.8414220347657,"hold"
"2012-09-07",0,32.0342235530006,"hold",29.6978328797712,27.9644141280518,"hold",3,"-1",31.364970987347,32.0342235530006,32.4137996350131,31.364970987347,52191123.0417006,"hold","hold",28.0213738678303,29.6978328797712,31.374291891712,1.19682308263671,62.3948773101866,73.6397492261403,"sell"
"2012-09-10",3.5,32.9072984858506,"hold",29.8441694482312,28.0732896211517,"buy",-1,"3",32.0941566185815,31.7944912906769,32.5636322989654,31.734558225096,32120532.820082,"hold","hold",27.9823831208487,29.8441694482312,31.7059557756138,1.02377703438923,62.6227136430698,70.6785202006113,"sell"
"2012-09-11",-0.5,32.4604475377236,"hold",30.0379530269429,28.1783769625585,"hold",3,"1",31.8544243562579,32.6235653645463,34.4515238647643,31.2850602332391,37617465.0528442,"hold","hold",27.8883753252506,30.0379530269429,32.1875307286352,1.10142332504842,60.5333349515823,74.4978566185246,"sell"
"2012-09-12",3,34.0035241995469,"hold",30.2517142941815,28.2902570910609,"buy",1,"4",32.9731749137683,33.0131302908223,33.542539036787,32.7833868727621,41409895.7886477,"hold","hold",27.8288606613961,30.2517142941815,32.6745679269669,1.06986851357302,68.679864035109,76.074843275623,"sell"
"2012-09-13",-1,34.0674528028333,"hold",30.536895797904,28.4263116400674,"hold",4,"1",32.9332195367144,34.4115684877104,34.4615127090278,32.6035876760193,62618355.3873622,"hold","hold",27.6164276241654,30.536895797904,33.4573639716426,1.16336499138188,77.4374489942197,80.6908171557057,"sell"
"2012-09-14",-1,34.4036773007422,"hold",30.8350627991691,28.5853344883378,"hold",1,"-2",35.000910299256,34.7511891926689,35.2106760287893,34.4415350205008,59576662.1545361,"hold","buy",27.5013349981151,30.8350627991691,34.1687906002231,1.08734945190511,84.5783537609838,81.6183486002135,"sell"
"2012-09-17",-1,33.6817835258201,"hold",31.0862822323958,28.7393593337108,"hold",-2,"0",34.4315461762373,34.0220035614344,34.6812672828245,33.8122378319012,31663923.4386871,"hold","hold",27.5909465456948,31.0862822323958,34.5816179190967,0.919948410135327,78.3114197105032,73.4592892012641,"sell"
"2012-09-18",-1,33.5631160559698,"hold",31.2840613488128,28.8959794136102,"hold",0,"1",33.7023605450028,33.9021374302726,33.9620704958535,33.2828290859364,37096483.8599526,"hold","hold",27.6252476394445,31.2840613488128,34.942875058181,0.85777663054507,75.3431154156008,72.1818987574713,"sell"
"2012-09-19",-1,33.8004509956703,"hold",31.4563689123579,29.0619872913337,"hold",1,"-1",33.9920370286439,34.1418696925962,34.5014680860817,33.8422043646916,44938932.6892287,"hold","hold",27.6050908907107,31.4563689123579,35.3076469340052,0.848650599248309,76.3724383848726,73.1861687629006,"sell"
"2012-09-20",-1,33.4345596302988,"hold",31.6221837271318,29.2208031265881,"hold",-1,"0",33.5225613482601,33.7722824548472,33.95208165159,33.2228960203555,31868051.1581925,"hold","hold",27.6731455954356,31.6221837271318,35.571221858828,0.772230687070107,74.5859396231782,69.0476306901819,"hold"
"2012-09-21",-1,33.2961142488068,"hold",31.8259561501069,29.388604520322,"hold",0,"-1",34.301691200812,33.6324386351584,34.3616242663929,33.4726171269426,30376487.2087512,"hold","hold",27.9037081413538,31.8259561501069,35.74820415886,0.730286621475752,74.9594972012822,67.4924385354265,"hold"
"2012-09-24",-0.5,33.2853762412236,"hold",32.0087520001287,29.525450716941,"hold",-1,"-2",33.232884864619,33.4526394384157,33.7423159220568,33.1629629547746,28121371.4610423,"hold","hold",28.1414488101224,32.0087520001287,35.876055190135,0.686678851818261,73.9589886756632,65.4512534018336,"hold"
"2012-09-25",-0.5,32.659225538567,"hold",32.167075181705,29.6465157332123,"hold",-2,"-1",33.6424274794219,32.823342249816,33.8621820532186,32.8133534055525,37130321.6084532,"hold","hold",28.4411902105508,32.167075181705,35.8929601528592,0.588068616341067,71.3326976350168,58.7537132766371,"hold"
"2012-09-26",-0.5,32.311364037091,"hold",32.3253983632812,29.7492055281981,"hold",-1,"1",32.5036992333845,32.473732700594,32.7634091842351,31.8444355119944,46623411.8497965,"hold","hold",28.8375532598715,32.3253983632812,35.813243466691,0.521264467445495,62.9784965053647,55.3641909972798,"hold"
"2012-09-27",-0.5,32.7685534390308,"hold",32.4782276805126,29.8666767239138,"hold",1,"-1",32.8033645612891,32.9332195367144,33.2928179301999,32.5236769219114,32108319.1948835,"hold","hold",29.1697181357777,32.4782276805126,35.7867372252475,0.56876084987058,61.7598553772137,58.7337470121055,"hold"
"2012-09-28",-0.5,32.5200809379766,"hold",32.6315564399571,29.989338314083,"hold",-1,"0",32.6934872743907,32.6834984301272,33.0830522006667,32.493710389121,28984634.4945366,"hold","hold",29.5945824244284,32.6315564399571,35.6685304554858,0.508551602665109,56.449820733884,56.2485136170091,"hold"
"2012-10-01",-0.5,32.5498976381031,"hold",32.7833868727621,30.1269777994989,"hold",0,"2",32.9631860695048,32.7134649629177,33.5525278810505,32.6635207416003,33588170.0775362,"hold","hold",30.0656134319533,32.7833868727621,35.5011603135709,0.487136177579322,56.1510137358165,56.4864549382463,"hold"
"2012-10-02",-0.5,33.0567815402537,"hold",32.9611883006521,30.2853901272207,"hold",2,"2",33.232884864619,33.2228960203555,33.3427621515173,32.8333310940795,25488934.7840465,"hold","hold",30.6468991882355,32.9611883006521,35.2754774130688,0.556541708272148,54.8534600049433,60.4266149764585,"hold"
"2012-10-03",3.5,35.2127736860846,"hold",33.1754490101039,30.461781628624,"buy",2,"3",33.4026952170982,34.0220035614344,34.0220035614344,33.0131302908223,34244702.4877943,"hold","hold",31.353905817317,33.1754490101039,34.9969922028909,0.732372900813639,52.2666712385462,65.6768739373964,"hold"
"2012-10-04",-0.5,34.7463945474224,"hold",33.3672348199629,30.6451694239724,"hold",3,"-1",34.3716131106564,34.9209995451482,35.0508545205735,34.2317692909676,39568141.1757293,"hold","hold",31.662381966846,33.3672348199629,35.0720876730798,0.955688806909239,50.1989009839226,70.4298748037284,"sell"
