"predicted returns %","predicted price","ticker.multisma.signals","20 day sma","50 day sma","recommendation signals","actual returns %","ticker.return.factors","open","close","high","low","volume","ticker.sma.signals","ticker.bbands.signals","lower bband ","mavg","higher bband","bband pctb","money flow index","Close.EMA.14","ticker.rsi.signals"
"2012-07-17",-1,30.2949009635974,"hold",33.6198734475375,34.6252354569384,"hold",0,"1",30.4344411134904,30.6009100642398,30.6009100642398,29.7000192719486,1950309.64356003,"hold","hold",29.839860805854,33.6198734475375,37.3998860892209,0.100667554652264,25.1526044021782,34.083240200696,"hold"
"2012-07-18",-1,30.5663432762313,"hold",33.3809415417559,34.4530095534065,"hold",1,"0",30.1700492505353,30.8750942184154,30.9632248394004,30.1602569593148,1670089.21933085,"hold","hold",29.5417244395119,33.3809415417559,37.2201586439998,0.173651260581768,25.6474887561638,35.9632379995426,"hold"
"2012-07-19",-5,29.3313395074946,"hold",33.1248731263383,34.3009842158778,"sell",0,"-5",30.8359250535332,30.8750942184154,31.0807323340471,30.6792483940043,1316035.20664771,"hold","hold",29.3347586186174,33.1248731263383,36.9149876340592,0.203204361855056,32.9314358584068,35.9632379995426,"hold"
"2012-07-20",-5.5,27.8074141862955,"hold",32.8575435760171,34.1386496913203,"sell",-5,"-4",29.5335503211991,29.425835117773,29.6804346895075,29.3181199143469,2129532.2545375,"hold","hold",28.8235879628071,32.8575435760171,36.8914991892271,0.0746472213270926,23.3111601389921,30.6112450303232,"hold"
"2012-07-23",-1,27.881003254818,"hold",32.504041862955,33.9338996314489,"hold",-4,"-2",27.7121841541756,28.1626295503212,28.3290985010707,27.5359229122056,3161262.1911218,"hold","sell",28.1390506419017,32.504041862955,36.8690330840083,0.00270091132208446,16.4740757385262,26.8592420218343,"buy"
"2012-07-24",-5,26.2056401498929,"hold",32.2073354389721,33.730744092977,"sell",-2,"-3",28.3584753747323,27.5848843683084,28.5445289079229,27.1834004282655,6304653.18171878,"hold","hold",27.3767455761203,32.2073354389721,37.0379253018239,0.0215438277826726,9.71038902008489,25.3300393989877,"buy"
"2012-07-25",6,28.3784516488223,"hold",31.8557921841541,33.5391567721778,"buy",-3,"6",26.4685631691649,26.7721241970021,27.0169314775161,26.4685631691649,4114460.96654275,"hold","hold",26.5417212599553,31.8557921841541,37.169863108353,0.0216785718833457,9.12560838845023,23.3186956506378,"buy"
"2012-07-26",7,30.2597466381156,"hold",31.5404804068522,33.3981208457185,"buy",6,"7",28.3388907922912,28.2801370449679,28.5836980728051,28.0647066381156,4193094.24885196,"hold","hold",26.1639097727941,31.5404804068522,36.9170510409103,0.196800843531044,20.5589582318173,33.8191916527461,"hold"
"2012-07-27",0,30.1210877944325,"hold",31.3877206638115,33.3070533592884,"hold",7,"-2",28.985182012848,30.1210877944325,30.4050642398287,28.8089207708779,5219003.28012246,"hold","hold",26.0321688803714,31.3877206638115,36.7432724472516,0.381745810646856,32.2969963459201,43.9159409332754,"hold"
"2012-07-30",0,29.6510578158458,"hold",31.0993376873661,33.2170666990429,"hold",-2,"0",29.7979421841542,29.6510578158458,29.9839957173448,29.425835117773,2119830.74568117,"hold","hold",26.0295557727428,31.0993376873661,36.1691196019895,0.357165466295219,32.3579646947091,42.1478953048539,"hold"
"2012-07-31",0,29.7098115631692,"hold",30.7791297644539,33.1248248289509,"hold",0,"-2",30.0329571734475,29.7098115631692,30.2581798715203,29.7098115631692,2165785.26131642,"hold","hold",26.2349680940146,30.7791297644539,35.3232914348933,0.382341531966072,37.2754456795523,42.4597395945194,"hold"
"2012-08-01",-4,28.0137867237687,"hold",30.4163253747323,32.9993292904314,"sell",-2,"-5",29.8077344753747,29.1810278372591,29.8566959314775,29.1712355460385,1543254.75617756,"hold","hold",26.6439093948259,30.4163253747323,34.1887413546387,0.336272359138951,37.1560929879731,40.351566693251,"hold"
"2012-08-02",6,29.4268143468951,"hold",30.0691886509636,32.8473418211462,"buy",-5,"10",27.8492762312634,27.7611456102784,28.3976445396146,27.4282077087794,2677412.20205554,"hold","hold",26.68060818977,30.0691886509636,33.4577691121572,0.159438064535112,37.2710437139568,35.2853653617733,"hold"
"2012-08-03",0.5,30.7047083511777,"hold",29.9492330835117,32.7517421259503,"hold",10,"0",29.7391884368308,30.551948608137,30.708625267666,29.7098115631692,3204153.07238137,"hold","hold",26.8170620825172,29.9492330835117,33.0814040845063,0.596213700406828,43.7579808902383,48.8727536711762,"hold"
"2012-08-06",0,30.5911177730193,"hold",29.8410282655246,32.6679789539407,"hold",0,"1",30.5911177730193,30.5911177730193,31.0415631691649,30.4442334047109,1446239.66761426,"hold","hold",26.9650311671076,29.8410282655246,32.7170253639416,0.630405122436933,48.0230347032547,49.0344907764867,"hold"
"2012-08-07",0,30.9632248394004,"hold",29.7915771948608,32.5882276384656,"hold",1,"0",30.7575867237687,30.9632248394004,31.325539614561,30.6498715203426,1566742.61972447,"hold","hold",27.0307812174708,29.7915771948608,32.5523731722508,0.71219381188162,47.9059490655924,50.6322412795068,"hold"
"2012-08-08",0,30.9436402569593,"hold",29.7382092077088,32.5084657740965,"hold",0,"0",30.5225717344754,30.9436402569593,31.0317708779443,30.4540256959315,1110975.94576864,"hold","hold",27.1131598362153,29.7382092077088,32.3632585792022,0.729601595752994,44.7291586580337,50.5424322888505,"hold"
"2012-08-09",0,30.9436402569593,"hold",29.7259688436831,32.4479516188437,"hold",0,"-1",30.5421563169165,30.9436402569593,31.0709400428266,30.5029871520343,1019373.27793571,"hold","hold",27.1259189485834,29.7259688436831,32.3260187387827,0.734163085787548,48.6772030172403,50.5424322888505,"hold"
"2012-08-10",0,30.7184175588865,"hold",29.7147077087794,32.3766441541756,"hold",-1,"-1",30.5127794432548,30.7184175588865,30.7673790149893,30.287556745182,910614.25759895,"hold","hold",27.1339716973497,29.7147077087794,32.2954437202092,0.694461937536771,51.3860731963687,49.3743819948356,"hold"
"2012-08-13",0,30.3658950749465,"hold",29.7039361884368,32.329641156317,"hold",-1,"-1",30.6498715203426,30.3658950749465,30.7575867237687,30.0721263383298,2250647.93352285,"hold","hold",27.1359918778341,29.7039361884368,32.2718804990395,0.628888871105287,56.9573162337054,47.5231125610205,"hold"
"2012-08-14",-0.5,29.9022790471092,"hold",29.6765177730192,32.2595283511778,"hold",-1,"0",30.3071413276231,30.0525417558887,30.4246488222698,30.0427494646681,1531919.30898754,"hold","hold",27.1359029565038,29.6765177730192,32.2171325895347,0.574002556472753,60.9101699340318,45.8765037621541,"hold"
"2012-08-15",5.5,31.7984093576017,"hold",29.6397966809422,32.1909823126339,"buy",0,"4",30.1798415417559,30.1406723768737,30.3463104925053,30.0721263383298,1042759.02033676,"hold","hold",27.1487927283863,29.6397966809422,32.130800633498,0.600536913122436,56.8158390218361,46.4386051369079,"hold"
"2012-08-16",5.5,33.0691060278373,"hold",29.6632981798715,32.1151899785868,"buy",4,"3",30.7771713062098,31.3451241970021,31.5311777301927,30.6890406852248,2247175.81456374,"hold","hold",27.1178458043536,29.6632981798715,32.2087505553894,0.830358963559165,51.8860781461832,53.5401650068152,"hold"
"2012-08-17",-0.5,32.0750415845824,"hold",29.8038175588865,32.0581988436831,"hold",3,"-1",32.0012077087794,32.2362226980728,32.3047687366167,31.9326616702355,1926209.05313798,"hold","hold",27.0265787526952,29.8038175588865,32.5810563650778,0.937917894162317,60.2528839310421,57.9791869297454,"hold"
"2012-08-20",5,33.61155,"hold",29.9962360813704,31.9935697216275,"buy",-1,"4",31.5801391862955,32.011,32.0501691648822,31.3940856531049,1517826.59085939,"hold","hold",27.167705175544,29.9962360813704,32.8247669871969,0.856150239419228,52.7419409760299,56.5095745837261,"hold"
"2012-08-21",0,33.3623361884368,"hold",30.2851086723769,31.9765311349037,"hold",4,"1",33.1273211991435,33.3623361884368,34.0477965738758,33.0979443254818,3313524.81959326,"hold","hold",27.3236900665027,30.2851086723769,33.246527278251,1.01955294498997,62.3433376658087,62.6300979987608,"hold"
"2012-08-22",0,33.7148586723769,"hold",30.6322453961456,31.9569465524626,"hold",1,"0",33.6169357601713,33.7148586723769,33.9792505353319,33.4406745182013,2257490.05029521,"hold","hold",27.7735027412504,30.6322453961456,33.4909880510407,1.03915543446221,71.7724514277337,64.051395654619,"hold"
"2012-08-23",0,33.6267280513919,"hold",30.8995749464668,31.9432373447538,"hold",0,"-1",33.8617430406852,33.6267280513919,34.0771734475375,33.3623361884368,2370436.03761207,"hold","hold",27.9715292247617,30.8995749464668,33.8276206681719,0.965695102489211,60.9062116361539,63.4021755902004,"hold"
"2012-08-24",-0.5,33.1760378479657,"hold",31.060658137045,31.9209109207709,"hold",-1,"2",33.0293982869379,33.3427516059957,33.734443254818,32.8335524625268,1164487.42619724,"hold","hold",27.9716009086976,31.060658137045,34.1497153653923,0.869383488270902,55.6142091195657,61.2479313859842,"hold"
"2012-08-27",-0.5,33.7314076445396,"hold",31.273150856531,31.8838960599572,"hold",2,"-1",34.3317730192719,33.9009122055675,34.3709421841542,33.8127815845824,1863098.18499891,"hold","hold",28.0208169317451,31.273150856531,34.5254847813169,0.903980865711597,56.4501003314356,63.8479990685805,"hold"
"2012-08-28",-0.5,33.4293644218415,"hold",31.4675278372591,31.8641156316917,"hold",-1,"0",33.5483897216274,33.5973511777302,33.7638201284797,33.3819207708779,1422139.07719222,"hold","hold",28.1481722080527,31.4675278372591,34.7868834664655,0.820818794125462,55.498676381085,61.4338236097291,"hold"
"2012-08-29",-0.5,33.4488510813704,"hold",31.6893232334047,31.8233797002142,"hold",0,"-1",33.6952740899358,33.6169357601713,33.8813276231263,33.5092205567452,849954.29696042,"hold","hold",28.4182800609666,31.6893232334047,34.9603664058428,0.794647980040237,55.341808076972,61.5348748560501,"hold"
"2012-08-30",5,34.8145329764454,"buy",31.959100856531,31.7665844111349,"buy",-1,"5",33.5875588865096,33.1566980728051,33.6071434689507,32.7650064239829,1092287.77607697,"hold","hold",29.1746573810246,31.959100856531,34.7435443320375,0.715051450461979,54.7678957493651,57.7081702341395,"hold"
"2012-08-31",-0.5,34.5303606852248,"hold",32.1666974304068,31.7652134903641,"hold",5,"-2",34.4394882226981,34.7038800856531,35.2228715203426,34.0184197002141,2753900.94030177,"hold","hold",29.2185645922121,32.1666974304068,35.1148302686016,0.930303313062357,64.4217859300531,65.4799275421027,"hold"
"2012-09-04",-0.5,33.9360175695931,"hold",32.3424690578158,31.7426912205568,"hold",-2,"1",34.5472034261242,34.1065503211991,34.5569957173448,33.9302890792291,1609939.86442161,"hold","hold",29.3719438234738,32.3424690578158,35.3129942921578,0.796930866465787,63.747560302321,60.8320702701268,"hold"
"2012-09-05",5.5,36.2923366059957,"hold",32.5143237687366,31.7603173447538,"buy",1,"7",34.3807344753747,34.4003190578158,34.4982419700214,34.2142655246253,1624543.18827903,"hold","hold",29.4857316200818,32.5143237687366,35.5429159173914,0.811365016566682,64.7644978213524,62.2512055051061,"hold"
"2012-09-06",5.5,38.8543916809422,"hold",32.8085821199143,31.8208337044968,"buy",7,"7",35.1934946466809,36.8288072805139,36.9658993576017,35.1934946466809,3518584.08047234,"hold","hold",29.3364699745786,32.8085821199143,36.2806942652501,1.07893077647278,66.9613238720998,71.4577471936208,"sell"
"2012-09-07",-0.5,39.148698993576,"hold",33.2286714132762,31.9160147751606,"hold",7,"0",39.4825182012848,39.345426124197,39.5118950749465,38.9047730192719,4964006.77891975,"hold","hold",28.8468764649675,33.2286714132762,37.6104663615849,1.1979736367264,71.1077678457416,77.5643339323029,"sell"
"2012-09-10",4,40.9192431691649,"hold",33.6600218415417,32.0393976445397,"buy",0,"6",40.119017130621,39.345426124197,40.1288094218415,39.345426124197,3133893.72403236,"hold","hold",28.6922721540894,33.6600218415417,38.6277715289941,1.07223135628347,77.2937033047486,77.5643339323029,"sell"
"2012-09-11",-1,41.3173977301927,"hold",34.2284643468951,32.1657182012848,"hold",6,"0",40.9121927194861,41.7347451820128,41.9012141327623,40.8730235546039,4403361.68816969,"hold","hold",28.3756012352408,34.2284643468951,40.0813274585493,1.14124862412818,78.6437212785129,81.8419799475374,"sell"
"2012-09-12",-1,41.1332047323341,"hold",34.8032718415417,32.274412633833,"hold",0,"1",42.0676830835118,41.5486916488223,42.4006209850107,41.3136766595289,3483760.7697354,"hold","hold",28.4657745726417,34.8032718415417,41.1407691104418,1.03218325161119,79.8045823599941,80.5540223517999,"sell"
"2012-09-13",4,43.6587345610278,"hold",35.3952158458244,32.3852613704497,"buy",1,"3",40.8338543897216,41.9795524625268,42.0480985010707,40.4127858672377,4864234.41941832,"hold","hold",28.7083544914122,35.3952158458244,42.0820772002366,0.992333866946248,72.8447302332861,81.2884010919187,"sell"
"2012-09-14",-1,42.9072741327623,"hold",35.9949936830835,32.5579973875803,"hold",3,"0",42.9979507494647,43.3406809421842,44.0261413276231,42.9196124197002,3543093.1554778,"hold","hold",28.7409868176618,35.9949936830835,43.2490005485052,1.00631929328024,77.4736416676864,83.4187658664099,"sell"
"2012-09-17",-4,41.635255503212,"hold",36.5516854389721,32.7663773447538,"sell",0,"-4",43.4777730192719,43.3700578158458,43.8988415417559,43.232965738758,2454583.86179751,"hold","hold",28.8423641271959,36.5516854389721,44.2610067507484,0.942216123905642,78.1014823692385,83.4625284869283,"sell"
"2012-09-18",-1,41.1622878372591,"hold",37.0300388650963,32.9428344325482,"hold",-4,"1",41.8228758029979,41.5780685224839,42.0089293361884,41.3920149892934,3463847.14629346,"hold","hold",29.3198062086604,37.0300388650963,44.7402715215323,0.794934657619651,73.5396055047868,71.129959638034,"sell"
"2012-09-19",-1,41.4046470449679,"hold",37.4530658458244,33.1402470235547,"hold",1,"-1",41.6661991434689,41.8228758029979,42.2243597430407,41.4507687366167,1980231.13929587,"hold","hold",29.6661711561253,37.4530658458244,45.2399605355235,0.780587456958554,74.3800281279628,71.7442067423009,"sell"
"2012-09-20",-1,40.9296229978587,"hold",37.8344755888651,33.3268880942185,"hold",-1,"1",40.4029935760171,41.3430535331906,41.4115995717345,40.2561092077088,2052022.30483271,"hold","hold",30.0701084152078,37.8344755888651,45.5988427625224,0.725941011408456,72.3498851465363,68.660701319282,"hold"
"2012-09-21",-1,41.3464808351178,"hold",38.2413452890792,33.5384015845825,"hold",1,"0",42.616051391863,41.7641220556745,42.6258436830835,41.7641220556745,2070301.98994096,"hold","hold",30.5491010002804,38.2413452890792,45.933589577878,0.7289823772059,72.2175575236884,69.8839451032743,"hold"
"2012-09-24",-1,41.1525934689507,"hold",38.6526215203426,33.7508943040686,"hold",0,"-2",41.245130620985,41.5682762312634,41.7347451820128,41.1276231263383,1229334.35381588,"hold","hold",31.1754242159128,38.6526215203426,46.1298188247724,0.694969758868972,72.3861313596819,68.543841399688,"hold"
"2012-09-25",-4,38.9466840256959,"hold",38.9860490364025,33.9506570449679,"sell",-2,"-4",41.2549229122056,40.5694625267666,41.7347451820128,40.5694625267666,2143522.85151979,"hold","hold",31.7969676276365,38.9860490364025,46.1751304451686,0.610126273464736,67.9360470421328,62.0125992179493,"hold"
"2012-09-26",-1,38.370309764454,"hold",39.2440759100642,34.1137966167024,"hold",-4,"2",38.9831113490364,38.7578886509636,39.1006188436831,38.4445353319058,3239895.47343101,"hold","hold",32.4898639988473,39.2440759100642,45.9982878212811,0.464008587123747,60.8089341142823,52.2820718664006,"hold"
"2012-09-27",-1,39.2621916488223,"hold",39.5461680942184,34.2894703211992,"hold",2,"-2",39.1104111349036,39.6587794432548,39.8840021413276,38.7774732334047,1794574.89612946,"buy","hold",33.3047103845566,39.5461680942184,45.7876258038802,0.509021237848179,57.8586760881396,55.9811689572898,"hold"
"2012-09-28",-1,38.4381703426124,"hold",39.8296549250535,34.448497130621,"hold",-2,"1",39.2083340471092,38.8264346895075,39.3748029978587,38.6305888650964,1905376.33938334,"hold","hold",34.3003807401055,39.8296549250535,45.3589291100015,0.409281019353587,51.9000090560833,51.9724713061868,"hold"
"2012-10-01",-1,38.9810549678801,"hold",40.0632010706638,34.6474764882228,"hold",1,"2",39.5412719486081,39.3748029978587,40.0406788008565,39.2377109207709,1533144.76273781,"hold","hold",35.0490847658596,40.0632010706638,45.0773173754679,0.431353998296216,47.9211167892052,54.2945814406764,"hold"
"2012-10-02",-1,39.5918001713062,"hold",40.3574594218415,34.8840582441114,"hold",2,"2",40.8142698072805,39.9917173447538,40.8828158458244,39.7567023554604,1966444.78460529,"hold","hold",36.1503589044369,40.3574594218415,44.5645599392461,0.456532762222497,45.4686687588087,56.8237330829226,"hold"
"2012-10-03",-1,40.4449045824411,"hold",40.6801154175589,35.1494293361885,"hold",2,"1",40.80447751606,40.8534389721627,41.0492847965739,40.2561092077088,2696713.09862235,"hold","hold",37.4809026899049,40.6801154175589,43.8793281452128,0.527088469782842,56.973720938135,60.1415639205861,"hold"
